date,rms,median,mean
2013-10-09 22:00:00,158.874697,10005.142718,9986.876435
2013-10-10 22:00:00,2.058030,10004.675171,10004.291150
2013-09-03 22:00:00,2.164897,10004.749837,10004.385819
2013-09-04 22:00:00,94.790083,10004.599976,9997.006615
2013-09-05 22:00:00,126.366587,10004.750163,9994.716234
2013-09-06 22:00:00,2.190979,10004.840039,10004.293745
2013-09-07 22:00:00,151.605383,10005.319922,9993.213726
2013-09-09 22:00:00,170.631174,10004.000000,9985.978669
2013-10-11 22:00:00,44.357936,10003.028320,10001.498278
2013-10-12 22:00:00,97.120869,10000.078016,9991.038116
2013-10-13 22:00:00,138.448931,10001.559961,9991.621949
2013-10-14 22:00:00,1253.989802,7505.374756,8643.164722
2013-10-15 22:00:00,958.323385,7503.875000,7921.658736
2013-10-16 22:00:00,1193.271025,7998.300000,7288.800831
2013-10-21 22:00:00,1.577905,10004.540039,10004.286638
2013-10-22 22:00:00,1.850545,10004.399740,10004.123037
2013-11-01 23:00:00,53.636161,10004.280078,10001.265887
2013-11-03 23:00:00,149.280967,10004.262573,9986.046693
2013-11-04 23:00:00,176.035176,10003.728516,9981.537811
2013-10-23 22:00:00,1.890643,10004.333333,10004.029548
2013-10-26 22:00:00,351.663205,10003.499891,9935.025199
2013-10-27 23:00:00,30.992946,10004.409961,10003.297819
2013-10-29 23:00:00,148.362713,10004.485770,9988.305347
2013-10-30 23:00:00,166.959433,10004.344401,9978.454730
2013-10-31 23:00:00,178.010474,10003.983236,9984.612706
2013-11-02 23:00:00,1.795330,10003.633464,10003.391578
2013-11-05 23:00:00,149.232645,10004.275146,9986.157108
2013-11-06 23:00:00,81.904335,10004.420020,9997.530499
2013-11-07 23:00:00,154.455822,10006.366536,9991.595718
2013-11-09 23:00:00,126.419394,10003.383464,9993.732303
2013-11-10 23:00:00,44.531919,10001.257254,9999.651907
2013-11-11 23:00:00,961.454036,9982.900065,9827.063874
2013-11-12 23:00:00,1255.704020,7501.415039,7516.210513
2013-11-13 23:00:00,500.804724,8999.330078,9416.264521
2013-11-20 23:00:00,1.737456,10003.966797,10003.707121
2013-11-14 23:00:00,597.733839,10002.300049,9855.435424
2013-11-21 23:00:00,359.297527,10000.000000,9903.884348
2013-11-22 23:00:00,134.203729,10004.149902,9996.795900
2013-11-23 23:00:00,138.533081,10003.559961,9993.776981
2013-11-24 23:00:00,219.017881,10002.328544,9967.899217
2013-11-25 23:00:00,183.894816,10003.062622,9975.279258
2013-11-26 23:00:00,213.752413,10003.900000,9980.620333
2013-11-28 23:00:00,206.285702,9993.625000,9964.154900
2013-11-29 23:00:00,109.564538,10003.425049,9998.574876
2013-11-30 23:00:00,146.052267,10003.816895,9993.973713
2013-12-01 23:00:00,109.496901,9997.324951,9992.498692
2013-12-02 23:00:00,1.925627,10003.699951,10003.526100
2013-12-03 23:00:00,138.530262,10004.020117,9994.269265
2013-12-04 23:00:00,121.981528,9996.137329,9984.109494
2013-12-06 23:00:00,205.482720,9997.171456,9966.941327
2013-12-07 23:00:00,1.438678,10001.950033,10001.861296
2013-12-08 23:00:00,59.700245,9994.433268,9991.234720
2013-12-19 23:00:00,0.000000,0.000000,0.000000
2013-12-20 23:00:00,634.729182,9987.155382,9747.455657
2013-12-22 23:00:00,234.949769,10002.249837,9971.708966
2013-12-23 23:00:00,234.665862,10002.449951,9956.748043
2013-12-24 23:00:00,301.735614,10001.137451,9929.046438
